Name,Team,WPA,-WPA,+WPA,pLI,Pulls,WPA/LI,Clutch,SD,MD,SV,BS,IP,FIP,WAR,HLD,ERA-,NameASCII,PlayerId,MLBAMID
"Scott Barlow","- - -",8.800106793642044,-34.680147647857666,43.48025333881378,1.4770409099865651,221,4.718435302376747,1.2394949987698123,132,54,58,16,376.1,3.366627682575557,5.908205986022949,67,78.08720787045701,"Scott Barlow",14993,605130
"Steve Olin","CLE",3.8405079543590546,-24.372278451919556,28.212785720825195,1.3895823946334485,76,1.3197922706604004,1.4439934315700342,69,31,48,,266,3.3264255865226553,3.005529671907425,,78.11863247446435,"Steve Olin",1009768,119978
"Jesse Orosco","- - -",12.646964211016893,-118.63951581716537,131.2864735275507,1.4103915816006514,747,13.152449450455606,-4.185461575596149,356,220,144,2,1276.2,3.596077986822306,11.959992733318359,28,78.14212598733575,"Jesse Orosco",667,120051
"Frank Castillo","- - -",1.123342015169328,-2.2566320579499006,3.379974021023372,0.6208832052489408,20,1.219347845762968,0.5899167722402332,7,3,2,1,64.1,4.279255060819104,0.3572727106511593,0,78.14276813996923,"Frank Castillo",180,112113
"Matt Thornton","- - -",4.248640299774706,-58.8746600151062,63.1232990026474,1.2735734499707354,577,7.674627197906375,-4.338627770568805,211,126,23,35,657.2,3.3741461407187656,11.02305444702506,206,78.21631487315655,"Matt Thornton",1918,407819
"Ron Robinson","CIN",2.1315439880127087,-16.853373840873246,18.98491777840536,1.1982429810065234,73,3.7597736790776253,-1.9808824009311736,48,25,19,,218.2,3.2646920117686693,2.477946987375617,,78.22432194620777,"Ron Robinson",1011076,121321
"Jeff Shaw","- - -",9.955593818333,-69.62169758882374,79.57729979231954,1.3933258443988614,230,4.932695899158716,2.212505532619976,248,97,203,,763.1,3.940452807205351,6.9952218742109835,,78.24049397928744,"Jeff Shaw",1011823,122079
"Brian Sweeney","- - -",-0.004934057593345642,-3.362684076651931,3.3577499985694885,0.43611548541660605,45,0.5734252333641052,-0.5847388825197465,6,6,2,2,108.1,4.391264919670178,0.014673980884253979,1,78.24858096709308,"Brian Sweeney",1801,425789
"Sam Dyson","- - -",3.9980542734265327,-37.023577988147736,41.02162818796933,1.4009108304431717,235,2.258313909173012,0.5955824178057489,142,52,59,22,384,3.694348343648887,3.2220575138926506,73,78.2515961833961,"Sam Dyson",11710,473879
"Bob Stanley","BOS",13.37497390806675,-106.51492154598236,119.88988828659058,1.3739218201924646,175,9.887301415205002,-0.15241423931523457,217,131,132,,1159,3.4835984605037686,13.207471579313278,,78.26740270805824,"Bob Stanley",1012409,122674
"Nick Sandlin","CLE",2.3231542110443115,-13.251905083656311,15.575059413909912,1.1476873017080855,161,2.5284963250160217,-0.5042914674848835,51,30,1,7,177.2,4.118280266268603,0.5687378160655499,28,78.27823361028513,"Nick Sandlin",20517,680704
"Thomas Pannone","- - -",0.06753191351890564,-3.068754144012928,3.1362859904766083,0.7041510796866655,27,0.32971685379743576,-0.23381142175726033,5,6,0,0,58.1,4.237721066354797,0.27575373463332653,2,78.2883348987237,"Thomas Pannone",17281,623381
"Gary Lavelle","- - -",0.7319955173879862,-112.28845018148422,113.02045084536076,1.5029845618097133,342,7.86034051887691,-7.3733125506677055,257,182,136,,1077.2,3.1322283601626855,12.102629720349796,,78.30136768903392,"Gary Lavelle",1007389,117545
"Hirokazu Sawamura","BOS",0.3232849119231105,-6.285871267318726,6.609156131744385,0.7953270080220347,89,-1.1650949716567993,1.571575461646841,26,18,0,1,103.2,4.588826413490169,-0.1911995206028223,13,78.33196813588206,"Hirokazu Sawamura",27515,617228
"Sean Burnett","- - -",2.570153906941414,-23.335560023784637,25.905714191496372,1.1536096504503337,297,2.258283192291856,-0.03035981635779983,88,54,10,13,306.2,3.9526819126156947,0.992458431283012,91,78.33297821951469,"Sean Burnett",1886,430634
"Troy Patton","- - -",0.726761963996978,-7.8266199403005885,8.553382120357128,0.763090797247143,117,1.3423743378371,-0.38998182226912514,27,22,0,2,157.1,3.704506413056526,1.3561431686393917,20,78.33607691671257,"Troy Patton",8368,461856
"Duane Ward","- - -",10.369742413517088,-56.69962011417374,67.06935765501112,1.371703634474668,189,6.558063048869371,1.0016912252296892,180,74,121,,664.1,2.7490886711041687,14.755299267359078,,78.33799197428853,"Duane Ward",1013609,123929
"Michael Jackson","- - -",16.810731112957,-97.5544165968895,114.36515000462532,1.305668614340104,577,13.70979444310069,-0.8346047293207608,338,168,142,2,1154.2,3.880094594979789,10.125695317983627,23,78.42148062603046,"Michael Jackson",732,116436
"Russ Ortiz","- - -",0.3999819681048393,-2.9283200949430466,3.3283019214868546,0.5727777801693007,32,-0.5881832987070084,1.2865029297279835,7,5,0,0,78.1,4.6888260580723164,0.12231192924082279,1,78.48261866497063,"Russ Ortiz",1124,133460
"Jorge Alcala","MIN",1.4890019721351564,-9.628300037700683,11.117302225902677,0.9906334381794831,96,1.9886427205055952,-0.48556205035222333,40,20,1,7,146.1,4.098245790372523,0.8287263378733769,26,78.49862003107619,"Jorge Alcala",19459,660896
"Lucas Gilbreath","COL",0.6854835348203778,-5.166199326515198,5.851682901382446,0.896825311680897,75,1.0987400710582733,-0.3343955260369097,26,14,1,2,84.2,3.8612515545118207,0.8544852882623672,16,78.58726928749824,"Lucas Gilbreath",21290,656458
"John Burkett","- - -",-0.1038520522415638,-2.1249799095094204,2.021127987653017,0.5220382192305156,14,-0.06548319384455681,-0.13345253234545612,4,3,1,0,52.1,4.472697778007867,0.19549366366118193,0,78.65801217077417,"John Burkett",179,111734
"Bill Hands","MIN",-0.47941797971725464,-3.8096940517425537,3.3302760124206543,0.7753157019615173,9,0.4445864260196686,-1.0629383805903636,7,5,3,,61.1,2.9858282832432343,0.8290181159973145,,78.67271989212405,"Bill Hands",1005303,115413
"Danny Darwin","- - -",1.4886876271048095,-49.115920120617375,50.60461214958923,1.1579458641565974,173,2.6503110504709184,-1.3646830490365753,107,84,32,,620.1,3.2941635814391597,6.699795265449211,,78.69302223183493,"Danny Darwin",1002996,113060
"Adam Wainwright","STL",1.6551761189475656,-5.172805935144424,6.827982049435377,1.0976803661805803,54,1.4415654055774212,0.06631992237721152,21,8,3,2,82,3.5092952007200657,1.138071047142148,17,78.70551664600124,"Adam Wainwright",2233,425794
"Brad Hand","- - -",7.484601931646466,-53.44752115756273,60.93212187290192,1.4582579109653737,282,5.6552164778113365,-0.5226525634543595,184,81,132,35,550,3.36637675292684,8.139884173870087,71,78.70703864241851,"Brad Hand",9111,543272
"Tim Spooneybarger","- - -",1.674408033490181,-5.472916156053543,7.147324398159981,1.0097218481891126,62,1.2907327935099602,0.36755363110603767,22,13,1,1,97.1,3.5606880029952004,0.7140549458563328,17,78.7815539290501,"Tim Spooneybarger",1484,407486
"Wilson Alvarez","- - -",0.7131759133189917,-8.298434080556035,9.011609815061092,0.7171418990464818,74,0.5328297093510628,0.46164002427799533,26,19,4,1,169.2,3.8089111609683552,1.029848013073206,7,78.78223756739767,"Wilson Alvarez",1193,110209
"Héctor Neris","- - -",8.555910840630531,-58.70208477973938,67.25799944996834,1.5282957650850546,328,5.5145952850580215,0.08373917093935379,241,87,104,35,581.1,3.668223035954203,7.16151000931859,114,78.78942368992666,"Hector Neris",11804,593576
"Al Holland","- - -",6.7678801119327545,-49.18341022729874,55.95128979533911,1.3235344766501091,157,5.2333643063902855,-0.11987445680027875,135,74,78,,581.1,3.2854002677327863,4.654061585664749,,78.79459642066323,"Al Holland",1005947,116070
"Bob Walk","- - -",-1.5900021120905876,-10.527334071695805,8.937332168221474,0.855340408555099,67,0.792799087241292,-2.6517105757988486,18,18,5,,155.2,4.136761229961217,-0.11270216107368469,,78.79769435241026,"Bob Walk",1013507,123810
"Roenis Elías","- - -",-0.45944204708212055,-7.254591812903527,6.795149831916206,0.9264611689701538,30,-0.410895976703614,-0.0850147667470072,17,16,14,3,98.2,4.399181519385249,0.1988357304035162,3,78.805554578507,"Roenis Elias",12673,606273
"Luis Ayala","- - -",-3.019365768879652,-48.896035850048065,45.87666963040829,1.1727568063520848,373,0.7996166395023465,-3.374204783033597,144,100,19,27,554.1,3.9600935464884093,3.737023850902915,115,78.8345156833025,"Luis Ayala",1650,425646
"Jose Arredondo","- - -",2.06758201867342,-15.637200117111206,17.704782009124756,1.0740357739169424,162,0.8632216639816761,1.0618371365581565,54,32,1,10,220,3.956949950321166,1.0278010591864586,48,78.85107227016796,"Jose Arredondo",4722,461766
"C.J. Wilson","TEX",2.5068557262420654,-25.951805472373962,28.458662629127502,1.432987383183311,142,2.4805458784103394,-0.731154532986761,90,36,52,11,259,3.9755794762986394,2.195948738604784,46,78.88261671593028,"C.J. Wilson",3580,450351
"Fred Breining","- - -",0.5264120288193226,-8.389762230217457,8.916173942387104,0.7226982985708723,66,0.42416343837976456,0.30423460802534863,20,15,1,,173.2,3.546058646319906,0.05402950756251812,,78.89231178166955,"Fred Breining",1001381,111418
"Alex Claudio","- - -",3.8048332785256207,-20.0626797452569,23.86751266848296,0.8827419096650462,241,2.2524823206476867,2.057761972578805,74,49,14,10,343,3.7796489821630472,3.2533949685748667,51,78.90333500614112,"Alex Claudio",12890,592222
"Mike James","- - -",1.0150558948516846,-26.348103567957878,27.36315941810608,1.1427470941631757,201,1.8888259530067444,-1.0005665121940757,73,53,11,0,314,4.467402732197623,2.173104824498296,0,79.00021644986849,"Mike James",1453,116480
"AJ Ramos","- - -",6.877874158322811,-33.92943449085578,40.80730855092406,1.4478134713074169,181,3.0890733767300844,1.6614516699196713,142,49,99,20,373.1,3.457117808690067,4.211918406188488,46,79.05286824448446,"AJ Ramos",8350,573109
"Craig Stammen","- - -",7.1584502558689564,-44.574202954769135,51.73265314102173,1.0476718993414016,423,3.4849589318037033,3.347762515024236,179,83,6,21,663.1,3.498729319646154,6.215822834521532,107,79.06909114900827,"Craig Stammen",7274,489334
"Carlos Marmol","- - -",8.351933777332306,-53.78411424160004,62.13604301214218,1.5833100780462608,247,4.957064060494304,0.31791895965942807,198,64,117,29,509.1,3.5889169621571635,6.375265162438154,84,79.07500039101929,"Carlos Marmol",2790,461791
"Evan Phillips","- - -",3.945510038174689,-16.603240511380136,20.5487505979836,1.1763400454795798,137,2.692217110656202,0.661838592315426,72,31,42,7,223.1,3.429513928431712,3.8623739071190357,32,79.09851444248625,"Evan Phillips",17734,623465
"Tristan Beck","SFG",0.6232142448425293,-3.1075825691223145,3.7307968139648438,0.6455482244491577,17,0.5885194540023804,0.3768836270367072,8,5,2,1,73,3.898876043224145,0.3550780415534973,2,79.13136723137686,"Tristan Beck",21584,663941
"Jordan Walden","- - -",3.3283079862594604,-23.743028104305267,27.071335434913635,1.6286743632476628,157,1.4332619737833738,0.6103067477274373,91,35,39,15,222,2.7641940477522535,4.346894532442093,58,79.14899173829048,"Jordan Walden",3271,477229
"Tyler Wells","BAL",-0.23229491710662842,-4.304846152663231,4.072551131248474,0.8659590749666958,29,1.310436189174652,-1.5786878003903002,14,6,5,3,67,3.376751494816723,1.2342898547649384,1,79.15080512023883,"Tyler Wells",20000,669330
"Matt Palmer","- - -",0.4548778161406517,-3.014676049351692,3.469553920440376,0.6014407557495952,29,0.705013781785965,0.05129980653034838,8,9,0,0,76.2,4.759385668521017,-0.200006153434515,1,79.15926555108666,"Matt Palmer",4457,461212
"Tom Burgmeier","- - -",13.910483837127686,-65.50004827976227,79.41053485870361,1.1281728429327287,245,8.065757043659687,4.264342837992178,165,104,69,,905.1,3.6823458739251036,6.476387541741133,,79.17759665496555,"Tom Burgmeier",1001668,111707
"Taylor Rogers","- - -",6.195990562438965,-47.616429805755615,53.81242108345032,1.473932636715656,339,4.965044129639864,-0.761330602917635,185,73,83,28,475,3.1811035815085362,8.569016933441162,98,79.23266038002807,"Taylor Rogers",13449,573124
"Steven Wright","BOS",1.3225479796528816,-4.191535949707031,5.51408389210701,0.7684359631223204,22,0.5992094427347183,1.121881244222572,10,4,1,0,84.2,4.494537365446057,-0.2511351704597473,2,79.24353119238361,"Steven Wright",8185,453214
"Kirby Yates","- - -",7.725767984986305,-29.825015902519226,37.550775431096554,1.2435336412722973,223,3.595540378242731,2.6172131240122107,146,51,82,13,391.1,3.522698380242537,6.305521838352433,52,79.31362743336794,"Kirby Yates",9073,489446
"Lou Pote","- - -",0.014167971909046173,-8.377518236637115,8.391685776412487,0.5236180473359999,76,1.6859552897512913,-1.658897452495436,16,14,6,1,210.1,4.199761688750088,1.0855164229869843,1,79.34109120474686,"Lou Pote",30,150010
"Corey Thurman","TOR",0.2195940613746643,-3.5470058880746365,3.7666000425815582,0.6709512546880921,40,0.02973751723766327,0.297550135688402,6,5,0,2,71.1,5.141138127991939,-0.35373203456401825,4,79.3441298084045,"Corey Thurman",1324,407903
"Jonathan Loáisiga","NYY",3.285304270684719,-16.414637953042984,19.69994208216667,1.4794524388554495,124,2.6913177222013474,-0.4706959675565461,70,28,7,9,181.1,3.5055593102076466,2.87886226142291,34,79.37021202906524,"Jonathan Loaisiga",19753,642528
"Paul Mitchell","- - -",1.0801621116697788,-3.2862840443849564,4.366446167230606,0.5470462301829914,15,1.5730352699756622,0.4015000655634491,7,4,1,,107.1,3.638271138548137,0.6933867880143225,,79.39145814953444,"Paul Mitchell",1009009,119200
"Rich Garces","- - -",3.6681582666933537,-22.009759943932295,25.677918612957,0.9834702769594807,227,3.321102169342339,0.4087088403344512,84,50,7,0,341.1,4.124319754643194,2.4532835222780704,5,79.40583037716279,"Rich Garces",189,114581
"Gary Lucas","- - -",-1.5772360563278198,-53.48016715049744,51.90292954444885,1.3608345711785352,186,2.9168345034122467,-4.075855658321526,122,96,63,,559.2,3.374150839809905,5.159175172448158,,79.40682486744394,"Gary Lucas",1007805,117975
"Doug Waechter","- - -",1.1278580268844962,-4.741211983840913,5.869070161134005,0.8761017816116804,43,0.8700996749103069,0.41725991110683824,18,9,0,1,86,4.0872836266577774,0.7883785851299763,9,79.42888900320332,"Doug Waechter",1814,425531
"Ray King","- - -",1.313346367329359,-29.482313573360443,30.795660197734833,1.0062770466968476,496,1.7926080897450447,-0.487454234114052,112,87,2,11,411,4.236307694661698,1.745328363031149,110,79.55021836220234,"Ray King",693,150037
"Rollie Fingers","- - -",10.673101997934282,-126.34140157699585,137.01450538635254,1.8180953125553678,111,9.795303031802177,-3.9248176264286645,320,142,267,,1065.2,2.831119461128344,20.98695081472397,,79.56252399543405,"Rollie Fingers",1004051,114129
"Corey Knebel","- - -",4.737716253846884,-29.066879644989967,33.80459623038769,1.4443474256822932,171,2.0440059266984463,1.2361717989681056,121,41,72,20,301,3.473391202198569,4.391576872207224,42,79.58007145002136,"Corey Knebel",15010,608349
"Mychal Givens","- - -",5.7655666917562485,-41.8185601234436,47.58412456512451,1.3416980616378025,299,5.851438008248806,-1.5542217741295907,153,78,31,28,460.2,3.7638596141906175,5.816763687878847,85,79.6091668053286,"Mychal Givens",10430,571710
"Andrew Chafin","- - -",4.90335297700949,-38.97449070960283,43.87784369289875,1.2232230952610672,485,4.769213031977415,-0.7606613654778638,145,89,20,19,477.2,3.2079589055352438,7.349037006497383,145,79.7598358901836,"Andrew Chafin",12988,605177
"James McDonald","- - -",0.209322027862072,-3.292921930551529,3.5022439509630203,0.8829964664499116,38,0.27659424394369125,-0.03953550609431858,11,9,0,0,58.1,3.9225645727719134,0.43411345034837723,6,79.79378200593882,"James McDonald",5523,457428
"Jason Frasor","- - -",9.182028099894524,-45.998981565237045,55.18100953102112,1.1076373885068387,474,6.261284578591585,2.028457348838696,200,85,36,25,646.2,3.7370934622939775,6.115501439664513,111,79.81345815222977,"Jason Frasor",1906,430630
"Mike Oquist","- - -",-0.16691608261317015,-5.844135929830372,5.677220107987523,0.6253935841799219,41,-0.22268034517765045,-0.0442173122904016,10,8,0,,119.1,5.176451178974279,-0.3120556268841028,,79.84683162215948,"Mike Oquist",1009828,120039
"Steve Renko","- - -",0.9226179867982864,-6.979356005787849,7.901973966509104,0.7998263034747447,32,1.524604456499219,-0.3710815193438781,16,8,4,,131.2,3.5261891176379274,1.0894833919592202,,79.87913468046936,"Steve Renko",1010835,121071
"John Halama","- - -",0.6984117366373539,-11.155578285455704,11.853985637426376,0.5817261032347655,85,1.6459990739822388,-0.445413896948335,19,22,0,1,268,4.355252479406763,0.7130660600960255,3,79.89696387047073,"John Halama",1080,134280
"Steve Kline","- - -",3.107869852334261,-53.299744725227356,56.40761399269104,1.1050458242568175,564,3.6830559419468045,-0.8706206708353883,197,127,39,12,680.2,4.171938828117081,4.0858572870492935,90,79.9248262325956,"Steve Kline",1164,117157
"Ron Reed","- - -",6.997932136058807,-69.01833534240723,76.01627159118652,1.2576531417002372,207,8.122640892863274,-2.5583625524949474,183,106,102,,836,3.051803873991858,10.460888773202896,,79.92709116740147,"Ron Reed",1010773,121001
"Wes Littleton","TEX",1.32743208296597,-5.226319909095764,6.553751826286316,0.764475172342256,59,0.8979773931205273,0.8384191976266708,25,14,3,2,102.1,4.575334770585213,0.13571983575820923,9,79.9486288493455,"Wes Littleton",6236,452725
"Tim Wakefield","- - -",0.962133876979351,-20.17336568981409,21.13549984060228,0.8807576971829691,86,-0.13419417291879654,1.226587552002121,49,31,22,2,313.2,4.298459452184588,1.3677805392071605,6,80.01904288819715,"Tim Wakefield",219,123801
"Woodie Fryman","- - -",2.394091933965683,-37.83337154984474,40.22746592760086,1.6954657974199694,104,4.296067979186773,-2.884012402714025,95,56,53,,333,3.134937543361227,4.2409079188946635,,80.0836463631588,"Woodie Fryman",1004381,114466
"Sam Hentges","CLE",2.8213164880871773,-8.898388266563416,11.719704449176788,0.8789345738219673,122,1.5878991186618805,1.6220286417389174,38,16,1,2,165.2,2.9214720770229143,2.4159516394138336,32,80.1853385140502,"Sam Hentges",18548,656529
